0,0,0,0,0,0,0,97.58,289.31,495.94,560.33,436.28,338.77,239.41,185.68,93.164,47.317,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37.667,67.232,202.64,145.33,176.46,198.88,239.37,156.34,83.566,43.9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57.291,135.57,238.47,240.82,229.31,250.68,165.87,122.45,61.387,43.293,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36.614,73.114,164.25,183.82,419.85,247.26,232.03,144.4,62.955,36.727,0,0,0,0,0,0,0
0,0,0,0,0,0,0,59.463,119.18,244.56,295.56,267.74,329.69,225.51,175.53,81.184,39.812,0,0,0,0,0,0,0
0,0,0,0,0,0,0,207.17,572.1,831.66,909.78,993.43,843.19,814.84,680.51,384.36,104.11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,86.792,180.38,322.87,378.89,420.62,325.69,168.91,147.77,36.251,22.11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31.994,68.698,124.33,218.33,184.54,67.363,115.54,50.752,40.516,35.084,0,0,0,0,0,0,0
0,0,0,0,0,0,0,59.038,103.42,154.17,217.34,172,202.47,51.768,61.082,20.156,25.503,0,0,0,0,0,0,0
0,0,0,0,0,0,0,73.727,238.27,480.17,546.3,680.02,560.43,600.27,449.17,223.39,65.771,0,0,0,0,0,0,0
0,0,0,0,0,0,0,304.8,479.25,674.64,855.7,862.29,884.86,823.62,714.44,447.99,89.891,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.216,334.16,468.48,491.79,420.87,385.93,205.98,122.96,54.688,34.922,0,0,0,0,0,0,0
0,0,0,0,0,0,0,105.65,275.75,464.85,550.45,778.17,598.26,633.83,543.73,336.37,128.73,0,0,0,0,0,0,0
0,0,0,0,0,0,0,326.47,659.48,723.78,875.94,714.41,873.41,679.33,616.71,353.16,67.117,0,0,0,0,0,0,0
0,0,0,0,0,0,0,88.339,301,503.57,619.84,650.88,507.08,515.34,367.71,225.58,63.496,0,0,0,0,0,0,0
0,0,0,0,0,0,0,40.457,92.508,160.79,155.89,293,463.95,285.85,209.88,130.4,37.2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67.112,175.26,306.22,401.79,456.63,390.02,266.83,181.67,104,31.817,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70.58,154.88,220.96,244.9,284.95,251.4,201.71,182.15,96.946,47.819,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45.051,122.6,161.95,163.28,198.64,226.88,167.8,109.93,54.8,35.094,0,0,0,0,0,0,0
0,0,0,0,0,0,0,56.401,136.79,199.09,304.8,493.95,229.67,213.3,165.88,102.42,30.834,0,0,0,0,0,0,0
0,0,0,0,0,0,0,73.287,182.73,322.73,481.9,396.46,430.74,371.3,321.29,149.83,36.735,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99.84,307.31,571.83,730.8,881.13,614.93,663.98,510.27,288.22,77.809,0,0,0,0,0,0,0
0,0,0,0,0,0,0,192.07,296.55,422.46,525.64,531.27,384.25,361.66,251,131.51,33.15,0,0,0,0,0,0,0
