1555.8,450.64,3020.4,4703.6,681.92,361.8,1759.9,1845.2,1192.1,275.36,2002.6,1039.8,965.68,313,1205.6,162.8,2199.6,351.96,2410.9,692.16,576.6,428.6,3217.4,1658.1
1831,505.4,2119.2,1568.2,716.92,400.92,1687.3,798.92,389.8,389.88,2030.3,911.28,4387.4,364.44,560.92,266.04,2515.8,282.44,2364.2,871.52,625.96,378.44,2838.1,1169.4
2715.9,1284.8,1872.2,597.44,683.28,442.68,1641.1,721.08,3031.1,273.76,1544,4383.2,2969.6,358.04,302.4,217.92,2467.6,323.96,2334.3,867.24,576.92,749,1691.2,355.2
2580,440.2,2022.3,785.72,707,397.52,1073,416.84,823,405.76,1939.2,1911.1,1213.1,923.2,340.68,219.48,818.6,332,1718.4,1167.8,1748.7,969.52,1719.2,316.52
531.2,1240.4,1925.9,2202.4,739.84,1857,328.96,385.68,882.88,1511.9,789.24,663.04,422.48,309.08,313.24,264.8,373.96,2107.3,1107.8,2213.2,589.4,1334.3,1097.4,668.4
450.32,3071.9,1684.2,2688.8,711.32,2364.1,387.72,682.88,1096.8,2718.4,456.48,3696.5,355.84,684.12,378.24,206.96,372.48,3018.8,363.76,3247.7,603.64,3917.2,923.32,2407.4
1350,3673.4,2730.4,4583.9,1778.4,2426.8,326.76,2529.8,837.08,1549.9,313.96,2067.9,365.6,417.64,256,233.44,318.12,2184.4,450.56,4758.6,567.56,2602.8,1902,3173.4
421.76,2491.3,2366.5,3695.8,731.16,2322.8,583.08,2378.2,459.6,1596.5,480.6,2016.4,324.08,698.04,330.88,267.36,342.56,2017.6,384.48,3642.5,597.56,2526.3,654.96,2140.4
447.28,1736.6,3941.4,1487.1,676.16,887.52,507.12,2768.2,398.52,1558.1,1153.9,2236,340.88,2312.6,346.52,198.44,329.04,324.56,367.48,3359.5,583.68,1996.4,877.2,1965.8
403.52,1706.6,2681.7,495.68,674.24,735.2,572.24,1216.4,443.16,449.04,254.68,1629.4,372.16,3210,346.16,215.96,1106.6,280.52,496.96,6009.8,566.8,2012.2,2279.8,1476.7
975.72,1725.5,3343.4,360.16,732.36,1263.8,748.24,828,445.96,318.88,377.2,470.36,1381.2,1758.8,356.2,283.44,323.52,603.32,477.8,6186.6,609.64,1650.1,3370,1338.1
1057.1,1279.7,7795.2,505.52,1215,393.24,1536.5,410.68,405.2,260.96,2568.1,346.24,1803.2,1670.1,241.24,205.64,2215.7,564.48,2392,6910.9,576.4,1681.8,1798.8,397.24
2371.2,1980.1,5626.8,859.24,1030.1,442.72,1645.6,442.92,667.28,365.28,4190.6,339.6,1407.6,3146.8,973.88,224.24,1745.1,1292.1,4274.9,1435.2,602.8,922.56,1594.2,420.52
957.4,1809.8,4067.1,356.2,551.96,424.84,1632.6,488.36,868.88,275.44,2468.4,339,583.28,1664.6,852.56,196.8,1749.8,1126,3458.3,543.92,1234.6,444,1619.1,381
693.2,1818.4,5203,343.92,565.4,805.24,561.84,389.72,1125.8,274.64,3048.3,245.72,484.32,1588.7,318.48,255.28,1315.2,383.84,2244.6,374.32,1105.9,393.76,1586.8,380
2118.6,1964.8,4133.8,371.56,521.2,704.04,375.08,1062.2,569.96,304.04,2105.1,359.76,283.36,1357.4,366.56,246.12,2034.2,742.8,1214.7,467.64,574.84,560.96,443.64,428.8
1638.8,2981.3,3350.3,1657.5,1889,824.2,380.08,534.64,781.32,327,976.4,1703.9,1253.6,403.2,271.04,192.84,1005.8,919.84,2363.4,370.12,634.04,1670.4,393.92,1040.6
553.84,4245.7,2114.2,3250.1,1533.2,2294.7,1157.4,756.2,828.96,441.68,348.92,2451.4,363.8,653.2,330.12,264.4,1992.4,2059.2,2332.2,423.44,586.08,3219.3,382.88,3050
428,2245.6,1912.8,1626.8,1643.9,3447.8,328.64,625.48,711.64,2131.2,326.2,1873.4,304.52,733.12,341.88,217.84,1868.3,3753.5,1768.5,677.12,640.44,1745.3,441.36,1979.7
789.32,2243.1,476.52,1656.3,1884.7,1652,372.36,2506.6,1755.2,2098.7,319.8,2076.8,307.92,699.56,349.4,210.68,1809.1,3047.5,1908,3398.8,597.44,1980,1158.6,1689.9
1135.5,2487.6,325.28,1598.5,4093.7,611.56,327.8,2001.8,960.24,1900.4,468.16,648.96,364.6,1275,345.72,274.56,447.52,1477.6,1724.8,2741.3,607.8,2158.3,423.12,1685.9
2635.1,1386.8,321.24,1610,4164.2,328.64,316.96,2088.7,1273.1,430.8,971.64,1306,1385.1,1666.3,310.04,208.28,302.64,2276.8,2548.5,1323.8,1061,788.76,398.8,1642.8
2861.9,319.16,362.8,1615.5,1848.6,341.56,344.04,1953.7,4044.5,334.84,1444.4,588.32,1639,2529.1,280,195.64,421.44,1050.3,1603.6,426.08,948.24,406.2,761.8,1657.6
2706.4,570.56,387.16,1639.8,1608.7,384.08,2308.8,1587.8,3831.9,312.12,4136.9,347.32,1453.3,717.12,379.72,259.44,931.72,864.76,656.44,493.64,989.84,386.92,3213.2,1718.1
3080.9,355.72,673.04,787.04,1600.4,381.76,2721,2753.2,938.96,1223.2,1909.2,269.44,787.52,343.8,625.24,178.04,3497.3,329.68,1355.4,1939.8,1471.9,436.92,2747.2,932.52
1464.9,349.16,674.16,335.68,1631,380.68,2485.3,4240.4,3784.9,319.04,1606.4,506.68,785.16,333.48,1154.1,267.52,2169.8,350.48,1702.6,887.88,421.68,384.72,2362.7,400.64
639.6,365.4,1799.6,368.36,1227.6,1064,2880.6,2483.8,1779.9,321.68,1427.5,1100.1,860.76,415.36,279.84,247.08,724.08,270.36,1887.5,574.56,369.08,440.32,2334.6,818.76
490.64,354.16,1460,330.52,327.72,323.24,1648.3,2107.7,527.64,265.68,2516.9,1350,1211.1,329.44,319.48,166,373.36,334.96,2156.8,479,411.64,391,1679.2,2952.6
1004.9,989.4,2742.9,612.56,383.84,830.8,1607.5,2811.2,422.44,805.76,1035,1332.8,543.8,267.64,341.96,269.24,317.24,1234.1,2373.4,745.24,370.88,1266.1,1754.4,3194.5
320.92,988.32,2869.8,1993.2,316.24,1371.3,1623.2,3234,500.2,2164.4,403.28,3833,574.36,349.24,332.84,283.28,885.24,2421,2873.2,2553.9,420,2559.4,1720.8,1789.4
387,3163.9,4155.3,3090.5,326.84,1962.4,1216.4,2723.1,423.04,1537.8,1190.6,3004.4,458.64,1592.2,365.4,163.08,436.88,1715.2,2994.6,2355.9,370.32,2435.6,1234.8,3513.6
342.64,2942.6,1940.7,3645.3,385.64,1867.2,334.08,3557.4,1128,1251.6,2339.5,4022.3,313.08,409.12,240.72,248.44,350.72,1708.4,2641,2045.4,408.68,2237.5,422.72,2775
332.04,1504,775.48,1246.9,313.2,2038,346.16,3104.1,424,1182.6,618.4,2427.9,362.76,566.32,439.56,203.64,313.24,1878.1,2030.4,1287.4,372.48,1684.5,393.04,2862.8
395.8,446.52,727.08,426.88,308.56,2255.8,441,2382.6,390,2814.8,299.16,818.24,302.88,800.56,1277.6,232.32,297.76,1695,1487.6,796.6,409.44,2246.5,420.8,592.2
1494.4,3763.1,2433.7,399.8,367.48,611,361.08,532.48,1925,4651.8,720.84,367.2,352.36,1817.3,2605.4,271.76,320.16,810.92,1691.5,413.08,926.08,888.32,1164.6,367.48
3490.5,3179.7,3042.8,356.36,327.6,379.52,1991.2,1306.1,2143.3,2350.6,1048.1,247.48,460.6,1242,3079.3,196.56,930.32,863.88,1792.1,1126.5,990.76,531.24,3293.6,333.44
3556.4,2473.8,3577.3,367.24,1491.8,340,2568.3,921.96,2389.5,1608.6,1146.8,353.16,1009.1,1768.7,1916.2,213.96,1662.7,345.08,891.48,488.12,409.16,1543.6,2659.2,366.92
2056.6,515.64,3846.2,403.32,352.68,326.52,2735.7,430,2241.6,1595.5,2359.2,302.4,790.72,590.68,2770,271.28,1571.6,626.76,405.52,423.28,380.28,2113.6,2816.9,319
2175.1,349.36,1322.6,1059.5,357.96,340.88,2460.6,394.84,1633.7,1133.5,2540.9,281.84,459.24,357.96,2087,205.88,1360.6,422.4,454.8,405.52,412.76,739.72,1543.6,332.52
1786.4,3707.3,400.44,526.16,329.56,420,1682,405.8,1763.6,307.92,1623.9,311.76,831.28,295,2087.4,226.08,1476.5,1438.2,366.72,360.6,371.2,1892,1051,433.24
974.96,3096,322.68,1009.1,322.32,1349.7,1294.1,482.84,1452.4,311.4,1106.6,1864.5,1857.5,311.44,1359,192.36,1535.7,1694.7,787.92,1742.2,434,1995.8,1072.8,1100.9
2000.5,3442.7,338.08,2111,1272.2,3358.3,327.96,1678.1,421.88,1335.7,403.36,2396.8,2575.4,413.84,444.72,255,1686,2028.9,1738.6,3705.7,379.8,3694.9,1076.7,3134
944.76,3156.9,379.72,2724.9,2615.8,2160,311.6,397.08,479.04,1611.2,291.4,2026.9,2685.9,712.4,382.48,198.72,917.84,3340.9,696.52,1905.7,420.36,3702.1,916.04,3169.4
3904.2,1593.6,334.68,2972.2,2107.2,1436.3,339.64,560.48,401.72,2322.6,422.08,1643.1,3457.8,1541.9,359.28,242.64,528.64,2982.8,1397.8,1664,671.88,2668.4,908.24,2186.9
2992.4,618.64,998.4,3581.7,3817.5,695.6,386.36,720.04,626.72,1342,290.08,1774.6,1779,749.28,373.76,250.08,482.24,616.4,1346.4,1763.6,751.64,1536.6,379.24,2181
4576.8,1360.4,320.68,4088.4,2414,446.6,320.12,1344.2,529.4,522.44,341.84,2396.6,2069.8,376.84,334.8,164.2,275.92,1353.8,800.84,1622.2,2559.4,622.92,395.76,2470
2244.6,1014.7,1478.2,4222.9,4082,409.08,343.08,1967.6,483.36,401.68,784.6,1193.5,1423.4,271.12,349.76,260.84,316.12,801.12,1033.7,1734.1,4483.2,480.96,1331.2,1736.5
2125,388.04,3300.1,1852.8,3055.2,382.56,1133.7,2035.5,927.64,252.28,1474.8,1528.9,1719.6,327.6,1773.4,210.2,1742.2,764.32,378.44,805.64,3542.8,460,2761.7,4192.8
3351.2,354.12,2342,1722,2470.6,329.48,1449.2,1842.3,2257.2,268.4,1776.6,286.52,839.68,369.6,2309.7,208.64,1884.2,862.88,451.52,559.16,5335.4,402.84,2656.8,2647.4
2513.5,404,2481.8,1735.1,5578.5,1159.2,1722.3,1852.8,1623.1,332.44,1546.9,328.8,1246.6,287.96,2285.6,254.24,3382,1176.9,1798.6,532.32,5268,434.72,2309.2,3353.3
1892.8,391.28,1857.9,890.24,5730.6,485.64,558.48,1904.4,1909.1,591.72,1504.8,336.08,2166.2,293.2,1569.9,193.16,1424.2,887.56,3090.2,1186.7,1020,414.88,1709.1,2051.1
973.76,1063.4,1543.9,1213.8,2016.8,387.88,1533.5,571.64,842.68,764.76,1549.6,264.24,1102,367.48,1591.2,230.48,406.28,1184.8,2417.7,750.44,537.76,1055.8,1669.2,2801.4
435.2,378.2,1763.6,1741.6,2046.4,839.6,2252.7,458.48,581.84,910.24,1364.1,2688.2,772.04,721.4,342.36,214.28,325.12,821.12,2006.6,1328.4,429.2,1604.6,379.96,2493.4
365.6,366.36,1660.2,2309.5,1873.4,2142.3,2553.7,2104.7,443.44,2010.1,490.72,4478.3,884.88,1393.2,343.08,241.8,322.48,2479.3,3584.7,2021.5,424.52,3474.3,412.48,3593
336.24,741.04,1075.2,2494.3,1628.8,2152.2,2707.4,3488.8,482.72,1897.6,471.4,2768.7,769.52,1628,395.88,166.12,238.32,1513.8,2989.3,3820.8,417.08,2308.7,655.16,1791.7
711.28,531.56,331.48,3374.5,1631.6,1677.7,2046.8,6805.6,1221.2,1644.4,314.2,3090.4,894.36,1599.3,199.24,271.6,341.72,1660.9,1713.3,3479.9,408.88,2279.4,1464.4,1491.7
595.88,898.72,346.2,1041.9,1661.8,1672.4,2577.5,3095.6,413.84,1677.5,302.52,1410.5,832.84,803.28,266.32,255.8,342.2,1598,1472.6,912.24,391.36,1702.8,2921.8,512.72
369.72,2573.8,405.64,339.88,1616.9,1638.6,2772.3,526.96,462.08,1546.7,1076.2,1181.4,517.32,571.64,283.24,173.76,247.56,1741.9,557.12,599.28,740.28,1669.1,2521.6,1823.4
342.36,1027.3,1236.9,342.92,3082.4,1529,1949.9,401.08,699.32,418.32,485.04,961.08,1035.6,663.2,273.64,244.04,1356,2016.2,513.32,544.24,835.24,1196,3398,3231.2
357.76,1911.4,3272.2,374.44,4148.5,634.48,2563.8,442.12,1675.3,387.72,1632.5,879,268.24,1109.3,290.76,184,2966.9,1725.2,391.96,502.96,1878.8,424.32,2747,841.24
2329.2,2148.8,2552.6,339.48,2835.6,2634,4609.5,540.92,1656.3,396.32,2224.6,568.76,572.16,1845,256.36,258.4,1569.8,988.04,436.8,544.08,4288.3,456.72,3139.8,367.92
1791.5,1341.4,3089.9,356,2846.2,3311.8,3166.4,399.88,1766.8,861.84,1150.3,255.88,828.68,1749.3,288.04,190.64,1608.1,352.2,396.08,528.6,3620.6,417.64,1781.2,321.64
1919.8,1622.2,767.08,355.2,2299,4359.4,1557.6,383.08,1378,957.12,1083.3,343.2,1294.9,804.36,221.16,241.8,935.76,791.12,466.52,794.04,3087.5,464.92,2632.3,371.8
1702.5,3187.6,363.64,1212.2,1559.1,2175.7,937.56,1094.4,484.52,331.2,314,233.56,2067.3,403.6,248.64,169.04,287.12,1495.9,532.56,1225.3,3749.2,1537.3,1932.8,322.28
2938.6,3146.8,380.6,1306.4,1585.5,2518.9,513.12,579.28,386.68,448.96,374.04,934.72,2135.1,340.56,273.8,257.96,261.32,330.32,2610.8,1350.1,3484.6,1944.6,1114.2,334.24
2528.5,2735.8,332.64,3662.9,1637.1,2413,418.2,2180.4,411.76,1106.6,384.08,962.76,1929.4,1777.6,308.24,219.72,290.08,336.76,2708.6,3027.8,5313.2,3982.8,453.64,702.68
2803.2,3720.6,321.4,2987.6,1622,2503.9,405.84,1839.8,2639.6,1563.7,322,1570.2,2593.4,1379.4,264.68,202.28,334.56,360.2,2067.8,3825.3,2815.3,2882.6,306,3453.2
2305.2,2620.5,355.68,1691.4,1610.4,3634.4,363.12,1736.2,4572.7,2726.1,443.2,745.72,1820.2,2666.6,246,252.08,284.52,307.16,1927.4,2693.6,3530.7,2007.6,321.92,3113.4
1718.9,1625,327.68,1687.1,1641,1770,812.56,1739,3610.4,2670.6,324.56,362.08,2027,1415.9,295.24,180.2,283.24,778.8,1712.8,1943,4308.5,1707.2,495.96,2879.2
2311.8,614.76,848.16,586.48,1571.6,567.64,610.12,868.52,3773.4,2316,1251.5,2519.1,2191.2,340.92,291.72,244.4,310.96,1117.4,1371.6,2559.8,3437.1,536.92,907.2,4466.9
4342,524.32,2116.7,697.6,2373.1,433.6,375.6,388.44,1975.9,314.6,798.6,1198.6,1763.3,336.76,227.32,201.92,274.36,323.84,362.64,1883.7,2829.7,449.36,588.16,2016.8
3760.2,454.68,3146.2,801.08,1570.7,418.32,369.76,511.76,1846.8,409.4,1083.6,2016.1,2492.6,327.4,227.84,221.92,1681.8,539.64,471.52,1829.2,3871.6,411.68,2368.2,1681.3
3584.6,454.88,2360.8,1279.1,3164.6,419.64,1276.7,418.52,702.36,317,1790.5,3790.4,1653,290.4,295.96,180.64,1554.2,362.24,391.04,743.24,3469.2,391.88,3345.9,1661.7
1936.4,1158.2,2518.6,542.92,3843.9,414.56,1441.4,395.52,1483.4,372.4,1523.7,2679,1361.7,317.8,276.44,273.48,862.64,337.6,449.44,749.44,5028,427.92,2700.9,1674.3
2014.1,462.44,1623,1604.4,1565.5,404.2,1192.3,392.68,2157.8,334.8,770.96,2569.7,4004.6,329.28,256.84,176.88,451.88,280.84,431.6,624.64,3053.1,1293.7,5074.7,4089.5
2164.4,455.12,829.36,2732.7,648.96,996.12,4416.1,471.28,973.32,295.6,553.08,1490.7,1392,333.88,278.04,244.2,348.44,338.48,432,592.32,1286.8,430.92,4273.4,5201.3
1747.8,1573.2,3607.2,3789,311.84,415.92,3252.2,446.48,511.88,749.92,518.76,1895,440,1161.7,280.04,185.76,318,279.04,432,2073.1,373.28,1167.3,3555.7,4289.5
979.08,2935.8,4651,5654.9,367.44,839.08,2252.4,867.6,435.28,1194.6,471.92,1637,338,938.08,247.16,226.88,254.24,794.6,432,3697.1,392.2,3357.7,5593.8,3657
346.4,1968.8,2655.6,5198.6,311.36,1620.8,1403.6,1771.4,461.12,1922.1,758.12,1569.3,387.36,1488.6,234.08,268.36,332.12,1156.4,432,4147.3,350.68,2461.6,1893.5,2964
357.68,1891.7,1708.2,3062.9,327.76,1550.3,479.6,1631.9,409.8,1524.9,838.56,1956.5,243.08,348.72,287.8,194.44,847.2,1955,432,3122,407.88,1694.2,1601,3564.4
357.16,1897.2,1982.1,2870.9,378.76,2371,579.88,1335.2,460.24,1366.5,626.2,2522.3,397.4,351.36,262.28,225.16,603.04,409,417.32,1431.8,949.28,1660.6,1545.4,985.48
328.12,1940,3508.3,1939.6,1071,2090,613,2447.7,401,283,531.84,1024.4,330.92,581.52,295.64,181.76,316.92,1353,611.52,841.52,428.6,1709.4,2374.5,681.32
367.2,1812.6,3475,603,1211.1,1384.8,1080,472.72,1335.2,264.36,1113.2,1008.7,528.84,814.96,302.08,274.64,394.24,3942.4,631.12,431.04,1813.6,952.36,3015.4,384.32
339.64,1700,3489.4,504.6,2580.3,882.92,2780.7,437.92,1971.5,394.36,772.36,559.92,1575,581.44,287.92,235.88,2544.4,3259,1453.2,393.8,3324.5,422.76,2909.1,361.16
1697.2,1731.2,4586.6,434.96,1600.7,388.56,3214.3,1338.5,1725.7,517.24,3676.3,374.4,1629.4,648.64,264.16,189.16,2084.8,1780.4,2768.4,437.56,2003,804.16,1572.4,407.2
771.84,522.68,2590.2,336.28,1059.7,353.56,2734.5,451,1721,534.16,3559.6,304.76,1604.8,514.68,295.84,257.84,1463,1421.2,2272.1,382.52,2132.4,1804.1,2154,378.08
1338.7,463.56,1628.6,337.96,1611.7,3702.4,2181,453.28,867.04,387.72,1213.2,316.84,1116.4,350.56,256.4,153.04,3098.7,1153.6,2176.2,464.56,1763.2,2117.1,1116.6,1362
973.56,1012.1,406.32,395.24,5411.7,2635.8,1160.4,377.28,664.04,303.52,654.36,331.56,329.28,952,266.72,273.2,3077.5,637.56,1480.7,1216.7,1115,2392.2,1195.2,361.12
1570.1,1552.7,390.72,1675.9,2242.6,3457.7,572.48,851.72,495.28,304.24,741.88,786.6,331.12,357.56,273.2,261.52,446.76,1967.6,686.84,1502,995.16,1738.4,1857.9,786.56
2056,2926.8,343.28,3301.4,2011.1,4299.6,380.52,2402,585.6,1616.8,668.56,665.6,362.96,460.56,309.92,157.96,1990.5,1958.7,592.08,2449,942.64,2299.8,566.4,1279.4
